,LED,Timestamp (unix),ADC
5222,480,1660195580605,2751
5223,515,1660195580605,3046
5224,555,1660195580605,2209
5225,590,1660195580605,8120
5226,630,1660195580605,2462
5227,680,1660195580605,4492
5230,415,1660195579987,3521
5231,445,1660195579987,2864
5232,480,1660195579987,2746
5233,515,1660195579987,3040
5234,555,1660195579987,2203
5235,590,1660195579987,8096
5236,630,1660195579987,2455
5237,680,1660195579987,4477
5240,415,1660195579368,3536
5241,445,1660195579368,2873
5242,480,1660195579368,2756
5243,515,1660195579368,3050
5244,555,1660195579368,2208
5245,590,1660195579368,8123
5246,630,1660195579368,2461
5247,680,1660195579368,4492
5250,415,1660195579138,3533
5251,445,1660195579138,2870
5252,480,1660195579138,2754
5253,515,1660195579138,3050
5254,555,1660195579138,2203
5255,590,1660195579138,8090
5256,630,1660195579138,2452
5257,680,1660195579138,4478
5260,415,1660195579063,3522
5261,445,1660195579063,2863
5262,480,1660195579063,2746
5263,515,1660195579063,3036
5264,555,1660195579063,2208
5265,590,1660195579063,8121
5266,630,1660195579063,2462
5267,680,1660195579063,4492
5270,415,1660195577514,3532
5271,445,1660195577514,2873
5272,480,1660195577514,2754
5273,515,1660195577514,3050
5274,555,1660195577514,2209
5275,590,1660195577514,8121
5276,630,1660195577514,2461
5277,680,1660195577514,4488
5280,415,1660195576898,3523
5281,445,1660195576898,2864
5282,480,1660195576898,2745
5283,515,1660195576898,3038
5284,555,1660195576898,2209
5285,590,1660195576898,8125
5286,630,1660195576898,2462
5287,680,1660195576898,4489
5290,415,1660195576282,3532
5291,445,1660195576282,2871
5292,480,1660195576282,2755
5293,515,1660195576282,3048
5294,555,1660195576282,2201
5295,590,1660195576282,8097
5296,630,1660195576282,2453
5297,680,1660195576282,4478
5300,415,1660195575666,3521
5301,445,1660195575666,2863
5302,480,1660195575666,2744
5303,515,1660195575666,3038
5304,555,1660195575666,2212
5305,590,1660195575666,8119
5306,630,1660195575666,2462
5307,680,1660195575666,4491
5310,415,1660195575050,3521
5311,445,1660195575050,2861
5312,480,1660195575050,2744
5313,515,1660195575050,3038
5314,555,1660195575050,2210
5315,590,1660195575050,8122
5316,630,1660195575050,2460
5317,680,1660195575050,4490
5320,415,1660195574433,3535
5321,445,1660195574433,2871
5322,480,1660195574433,2756
5323,515,1660195574433,3047
5324,555,1660195574433,2209
5325,590,1660195574433,8122
5326,630,1660195574433,2463
5327,680,1660195574433,4492
5330,415,1660195574223,3534
5331,445,1660195574223,2872
5332,480,1660195574223,2754
5333,515,1660195574223,3046
5334,555,1660195574223,2203
5335,590,1660195574223,8098
5336,630,1660195574223,2454
5337,680,1660195574223,4481
5340,415,1660195574135,3533
5341,445,1660195574135,2873
5342,480,1660195574135,2754
5343,515,1660195574135,3048
5344,555,1660195574135,2203
5345,590,1660195574135,8097
5346,630,1660195574135,2454
5347,680,1660195574135,4477
5350,415,1660195572584,3533
5351,445,1660195572584,2874
5352,480,1660195572584,2755
5353,515,1660195572584,3046
5354,555,1660195572584,2208
5355,590,1660195572584,8121
5356,630,1660195572584,2464
5357,680,1660195572584,4491
5360,415,1660195571961,861
5361,445,1660195571961,756
5362,480,1660195571961,828
5363,515,1660195571961,7769
5364,555,1660195571961,3740
5365,590,1660195571961,8175
5366,630,1660195571961,2416
5367,680,1660195571961,4277
5370,415,1660195571345,858
5371,445,1660195571345,754
5372,480,1660195571345,826
5373,515,1660195571345,7744
5374,555,1660195571345,28098
5375,590,1660195571345,9917
5376,630,1660195571345,1918
5377,680,1660195571345,1251
5380,415,1660195570728,861
5381,445,1660195570728,756
5382,480,1660195570728,828
5383,515,1660195570728,7761
5384,555,1660195570728,28097
5385,590,1660195570728,9922
5386,630,1660195570728,1918
5387,680,1660195570728,1252
5390,415,1660195570557,863
5391,445,1660195570557,755
5392,480,1660195570557,829
5393,515,1660195570557,7769
5394,555,1660195570557,28042
5395,590,1660195570557,9886
5396,630,1660195570557,1912
5397,680,1660195570557,1247
5400,415,1660195570553,862
5401,445,1660195570553,755
5402,480,1660195570553,828
5403,515,1660195570553,7770
5404,555,1660195570553,28080
5405,590,1660195570553,9921
5406,630,1660195570553,1917
5407,680,1660195570553,1251
5410,415,1660195568878,862
5411,445,1660195568878,755
5412,480,1660195568878,829
5413,515,1660195568878,7767
5414,555,1660195568878,28076
5415,590,1660195568878,9915
5416,630,1660195568878,1917
5417,680,1660195568878,1251
5420,415,1660195568260,860
5421,445,1660195568260,756
5422,480,1660195568260,829
5423,515,1660195568260,7771
5424,555,1660195568260,28006
5425,590,1660195568260,9878
5426,630,1660195568260,1911
5427,680,1660195568260,1246
5430,415,1660195568056,863
5431,445,1660195568056,755
5432,480,1660195568056,828
5433,515,1660195568056,7773
5434,555,1660195568056,28049
5435,590,1660195568056,9922
5436,630,1660195568056,1919
5437,680,1660195568056,1250
5440,415,1660195568052,860
5441,445,1660195568052,754
5442,480,1660195568052,824
5443,515,1660195568052,7744
5444,555,1660195568052,28011
5445,590,1660195568052,9892
5446,630,1660195568052,1913
5447,680,1660195568052,1248
5450,415,1660195566411,863
5451,445,1660195566411,755
5452,480,1660195566411,829
5453,515,1660195566411,7765
5454,555,1660195566411,28088
5455,590,1660195566411,9922
5456,630,1660195566411,1919
5457,680,1660195566411,1250
5460,415,1660195565793,863
5461,445,1660195565793,754
5462,480,1660195565793,829
5463,515,1660195565793,7764
5464,555,1660195565793,28095
5465,590,1660195565793,9926
5466,630,1660195565793,1919
5467,680,1660195565793,1250
5470,415,1660195565176,863
5471,445,1660195565176,755
5472,480,1660195565176,828
5473,515,1660195565176,7764
5474,555,1660195565176,28002
5475,590,1660195565176,9896
5476,630,1660195565176,1915
5477,680,1660195565176,1247
5480,415,1660195564560,862
5481,445,1660195564560,756
5482,480,1660195564560,828
5483,515,1660195564560,7759
5484,555,1660195564560,28074
5485,590,1660195564560,9926
5486,630,1660195564560,1919
5487,680,1660195564560,1251
5490,415,1660195563943,861
5491,445,1660195563943,754
5492,480,1660195563943,825
5493,515,1660195563943,7739
5494,555,1660195563943,27999
5495,590,1660195563943,9889
5496,630,1660195563943,1912
5497,680,1660195563943,1246
5500,415,1660195563324,863
5501,445,1660195563324,756
5502,480,1660195563324,827
5503,515,1660195563324,7769
5504,555,1660195563324,28024
5505,590,1660195563324,9916
5506,630,1660195563324,1917
5507,680,1660195563324,1249
5510,415,1660195562706,859
5511,445,1660195562706,755
5512,480,1660195562706,827
5513,515,1660195562706,7750
5514,555,1660195562706,28017
5515,590,1660195562706,9887
5516,630,1660195562706,1912
5517,680,1660195562706,1247
5520,415,1660195562089,862
5521,445,1660195562089,755
5522,480,1660195562089,828
5523,515,1660195562089,7767
5524,555,1660195562089,28038
5525,590,1660195562089,9892
5526,630,1660195562089,1913
5527,680,1660195562089,1248
5530,415,1660195561472,862
5531,445,1660195561472,756
5532,480,1660195561472,827
5533,515,1660195561472,7770
5534,555,1660195561472,28059
5535,590,1660195561472,9919
5536,630,1660195561472,1917
5537,680,1660195561472,1251
5540,415,1660195560855,862
5541,445,1660195560855,755
5542,480,1660195560855,828
5543,515,1660195560855,7767
5544,555,1660195560855,28089
5545,590,1660195560855,9922
5546,630,1660195560855,1919
5547,680,1660195560855,1250
5550,415,1660195560235,860
5551,445,1660195560235,754
5552,480,1660195560235,826
5553,515,1660195560235,7742
5554,555,1660195560235,28092
5555,590,1660195560235,9921
5556,630,1660195560235,1918
5557,680,1660195560235,1251
5560,415,1660195559617,860
5561,445,1660195559617,753
5562,480,1660195559617,825
5563,515,1660195559617,7742
5564,555,1660195559617,28075
5565,590,1660195559617,9916
5566,630,1660195559617,1919
5567,680,1660195559617,1249
5570,415,1660195559002,862
5571,445,1660195559002,756
5572,480,1660195559002,828
5573,515,1660195559002,7769
5574,555,1660195559002,28001
5575,590,1660195559002,9879
5576,630,1660195559002,1912
5577,680,1660195559002,1245
5580,415,1660195558383,861
5581,445,1660195558383,756
5582,480,1660195558383,828
5583,515,1660195558383,7762
5584,555,1660195558383,28086
5585,590,1660195558383,9916
5586,630,1660195558383,1918
5587,680,1660195558383,1249
5590,415,1660195558074,858
5591,445,1660195558074,752
5592,480,1660195558074,825
5593,515,1660195558074,7737
5594,555,1660195558074,28056
5595,590,1660195558074,9885
5596,630,1660195558074,1911
5597,680,1660195558074,1246
5600,630,1660195558070,1913
5601,680,1660195558070,1247
5604,415,1660195558070,861
5605,445,1660195558070,756
5606,480,1660195558070,830
5607,515,1660195558070,7769
5608,555,1660195558070,28010
5609,590,1660195558070,9890
5610,415,1660195556762,861
5611,445,1660195556762,756
5612,480,1660195556762,827
5613,515,1660195556762,7770
5614,555,1660195556762,28009
5615,590,1660195556762,9889
5616,630,1660195556762,1913
5617,680,1660195556762,1248
5620,415,1660195554684,858
5621,445,1660195554684,754
5622,480,1660195554684,825
5623,515,1660195554684,7736
5624,555,1660195554684,28096
5625,590,1660195554684,9907
5626,630,1660195554684,1917
5627,680,1660195554684,1249
5630,415,1660195554069,859
5631,445,1660195554069,754
5632,480,1660195554069,825
5633,515,1660195554069,7738
5634,555,1660195554069,28083
5635,590,1660195554069,9906
5636,630,1660195554069,1918
5637,680,1660195554069,1249
5640,415,1660195553452,861
5641,445,1660195553452,755
5642,480,1660195553452,829
5643,515,1660195553452,7767
5644,555,1660195553452,28022
5645,590,1660195553452,9909
5646,630,1660195553452,1915
5647,680,1660195553452,1250
5650,415,1660195552835,861
5651,445,1660195552835,755
5652,480,1660195552835,827
5653,515,1660195552835,7763
5654,555,1660195552835,28013
5655,590,1660195552835,9897
5656,630,1660195552835,1913
5657,680,1660195552835,1248
5660,415,1660195552217,862
5661,445,1660195552217,756
5662,480,1660195552217,829
5663,515,1660195552217,7764
5664,555,1660195552217,28088
5665,590,1660195552217,9905
5666,630,1660195552217,1918
5667,680,1660195552217,1249
5670,415,1660195551600,861
5671,445,1660195551600,756
5672,480,1660195551600,828
5673,515,1660195551600,7764
5674,555,1660195551600,28038
5675,590,1660195551600,9904
5676,630,1660195551600,1915
5677,680,1660195551600,1250
5680,415,1660195550984,861
5681,445,1660195550984,756
5682,480,1660195550984,829
5683,515,1660195550984,7765
5684,555,1660195550984,28089
5685,590,1660195550984,9904
5686,630,1660195550984,1916
5687,680,1660195550984,1250
5690,415,1660195550365,859
5691,445,1660195550365,755
5692,480,1660195550365,828
5693,515,1660195550365,7751
5694,555,1660195550365,28107
5695,590,1660195550365,9903
5696,630,1660195550365,1918
5697,680,1660195550365,1250
5700,415,1660195549747,862
5701,445,1660195549747,756
5702,480,1660195549747,828
5703,515,1660195549747,7768
5704,555,1660195549747,28024
5705,590,1660195549747,9901
5706,630,1660195549747,1916
5707,680,1660195549747,1250
5710,415,1660195549556,861
5711,445,1660195549556,757
5712,480,1660195549556,829
5713,515,1660195549556,7772
5714,555,1660195549556,28000
5715,590,1660195549556,9869
5716,630,1660195549556,1908
5717,680,1660195549556,1246
5720,415,1660195549553,860
5721,445,1660195549553,757
5722,480,1660195549553,828
5723,515,1660195549553,7764
5724,555,1660195549553,27993
5725,590,1660195549553,9856
5726,630,1660195549553,1908
5727,680,1660195549553,1245
5730,415,1660195547894,861
5731,445,1660195547894,757
5732,480,1660195547894,827
5733,515,1660195547894,7758
5734,555,1660195547894,27991
5735,590,1660195547894,9871
5736,630,1660195547894,1909
5737,680,1660195547894,1247
5740,415,1660195547277,859
5741,445,1660195547277,753
5742,480,1660195547277,823
5743,515,1660195547277,7722
5744,555,1660195547277,28014
5745,590,1660195547277,9889
5746,630,1660195547277,1910
5747,680,1660195547277,1246
5750,415,1660195546659,832
5751,445,1660195546659,773
5752,480,1660195546659,851
5753,515,1660195546659,7871
5754,555,1660195546659,28057
5755,590,1660195546659,9850
5756,630,1660195546659,1910
5757,680,1660195546659,1250
5760,415,1660195546042,779
5761,445,1660195546042,801
5762,480,1660195546042,872
5763,515,1660195546042,8002
5764,555,1660195546042,27919
5765,590,1660195546042,8744
5766,630,1660195546042,1726
5767,680,1660195546042,1204
5770,415,1660195545556,785
5771,445,1660195545556,801
5772,480,1660195545556,877
5773,515,1660195545556,8037
5774,555,1660195545556,27884
5775,590,1660195545556,8740
5776,630,1660195545556,1725
5777,680,1660195545556,1202
5780,415,1660195545553,773
5781,445,1660195545553,800
5782,480,1660195545553,873
5783,515,1660195545553,8038
5784,555,1660195545553,27920
5785,590,1660195545553,8679
5786,630,1660195545553,1723
5787,680,1660195545553,1201
5790,415,1660195543575,774
5791,445,1660195543575,804
5792,480,1660195543575,876
5793,515,1660195543575,8078
5794,555,1660195543575,27857
5795,590,1660195543575,8646
5796,630,1660195543575,1716
5797,680,1660195543575,1197
5800,415,1660195542961,772
5801,445,1660195542961,801
5802,480,1660195542961,874
5803,515,1660195542961,8052
5804,555,1660195542961,27923
5805,590,1660195542961,8650
5806,630,1660195542961,1719
5807,680,1660195542961,1199
5810,415,1660195542342,775
5811,445,1660195542342,804
5812,480,1660195542342,877
5813,515,1660195542342,8080
5814,555,1660195542342,27931
5815,590,1660195542342,8648
5816,630,1660195542342,1717
5817,680,1660195542342,1198
5820,415,1660195541725,0
5821,445,1660195541725,0
5822,480,1660195541725,0
5823,515,1660195541725,0
5824,555,1660195541725,3286
5825,590,1660195541725,1232
5826,630,1660195541725,491
5827,680,1660195541725,293
5830,415,1660195541557,0
5831,445,1660195541557,0
5832,480,1660195541557,0
5833,515,1660195541557,0
5834,555,1660195541557,0
5835,590,1660195541557,0
5836,630,1660195541557,0
5837,680,1660195541557,0
5840,415,1660195541554,0
5841,445,1660195541554,0
5842,480,1660195541554,0
5843,515,1660195541554,0
5844,555,1660195541554,0
5845,590,1660195541554,0
5846,630,1660195541554,0
5847,680,1660195541554,0
5850,415,1660195539875,0
5851,445,1660195539875,0
5852,480,1660195539875,0
5853,515,1660195539875,0
5854,555,1660195539875,0
5855,590,1660195539875,0
5856,630,1660195539875,0
5857,680,1660195539875,0
5860,415,1660195539258,0
5861,445,1660195539258,0
5862,480,1660195539258,0
5863,515,1660195539258,0
5864,555,1660195539258,0
5865,590,1660195539258,0
5866,630,1660195539258,1
5867,680,1660195539258,0
5870,415,1660195538642,0
5871,445,1660195538642,0
5872,480,1660195538642,0
5873,515,1660195538642,0
5874,555,1660195538642,0
5875,590,1660195538642,0
5876,630,1660195538642,0
5877,680,1660195538642,0
5880,415,1660195538025,0
5881,445,1660195538025,0
5882,480,1660195538025,0
5883,515,1660195538025,0
5884,555,1660195538025,0
5885,590,1660195538025,0
5886,630,1660195538025,1
5887,680,1660195538025,1
5890,415,1660195537407,0
5891,445,1660195537407,0
5892,480,1660195537407,0
5893,515,1660195537407,0
5894,555,1660195537407,0
5895,590,1660195537407,0
5896,630,1660195537407,2
5897,680,1660195537407,0
5900,415,1660195536791,1049
5901,445,1660195536791,1131
5902,480,1660195536791,1909
5903,515,1660195536791,9958
5904,555,1660195536791,12496
5905,590,1660195536791,8598
5906,630,1660195536791,6332
5907,680,1660195536791,5048
5910,415,1660195536176,1045
5911,445,1660195536176,1127
5912,480,1660195536176,1905
5913,515,1660195536176,9933
5914,555,1660195536176,25743
5915,590,1660195536176,17704
5916,630,1660195536176,13025
5917,680,1660195536176,10384
5920,415,1660195535558,1049
5921,445,1660195535558,1132
5922,480,1660195535558,1909
5923,515,1660195535558,9961
5924,555,1660195535558,25729
5925,590,1660195535558,17725
5926,630,1660195535558,13049
5927,680,1660195535558,10405
5930,415,1660195533703,1049
5931,445,1660195533703,1132
5932,480,1660195533703,1915
5933,515,1660195533703,9969
5934,555,1660195533703,25765
5935,590,1660195533703,17722
5936,630,1660195533703,13049
5937,680,1660195533703,10406
5940,415,1660195533086,1049
5941,445,1660195533086,1131
5942,480,1660195533086,1915
5943,515,1660195533086,9976
5944,555,1660195533086,25762
5945,590,1660195533086,17733
5946,630,1660195533086,13055
5947,680,1660195533086,10405
5950,415,1660195532470,1051
5951,445,1660195532470,1133
5952,480,1660195532470,1914
5953,515,1660195532470,9973
5954,555,1660195532470,25705
5955,590,1660195532470,17700
5956,630,1660195532470,13031
5957,680,1660195532470,10389
5960,415,1660195531866,1049
5961,445,1660195531866,1131
5962,480,1660195531866,1909
5963,515,1660195531866,9954
5964,555,1660195531866,25665
5965,590,1660195531866,17699
5966,630,1660195531866,13045
5967,680,1660195531866,10390
5970,415,1660195531238,1050
5971,445,1660195531238,1131
5972,480,1660195531238,1915
5973,515,1660195531238,9972
5974,555,1660195531238,25761
5975,590,1660195531238,17742
5976,630,1660195531238,13066
5977,680,1660195531238,10415
5980,415,1660195530621,1046
5981,445,1660195530621,1129
5982,480,1660195530621,1908
5983,515,1660195530621,9942
5984,555,1660195530621,25749
5985,590,1660195530621,17734
5986,630,1660195530621,13067
5987,680,1660195530621,10413
5990,415,1660195530004,1050
5991,445,1660195530004,1131
5992,480,1660195530004,1916
5993,515,1660195530004,9982
5994,555,1660195530004,25698
5995,590,1660195530004,17685
5996,630,1660195530004,13024
5997,680,1660195530004,10379
6000,415,1660195529388,1050
6001,445,1660195529388,1132
6002,480,1660195529388,1917
6003,515,1660195529388,9978
6004,555,1660195529388,25766
6005,590,1660195529388,17733
6006,630,1660195529388,13054
6007,680,1660195529388,10410
6010,415,1660195528770,1048
6011,445,1660195528770,1129
6012,480,1660195528770,1908
6013,515,1660195528770,9954
6014,555,1660195528770,25766
6015,590,1660195528770,17737
6016,630,1660195528770,13074
6017,680,1660195528770,10410
6020,415,1660195528153,1050
6021,445,1660195528153,1133
6022,480,1660195528153,1915
6023,515,1660195528153,9986
6024,555,1660195528153,25733
6025,590,1660195528153,17750
6026,630,1660195528153,13077
6027,680,1660195528153,10417
6030,415,1660195527536,1053
6031,445,1660195527536,1134
6032,480,1660195527536,1912
6033,515,1660195527536,9988
6034,555,1660195527536,25662
6035,590,1660195527536,17723
6036,630,1660195527536,13051
6037,680,1660195527536,10392
6040,415,1660195527221,429
6041,445,1660195527221,556
6042,480,1660195527221,21784
6043,515,1660195527221,4531
6044,555,1660195527221,25695
6045,590,1660195527221,17726
6046,630,1660195527221,13045
6047,680,1660195527221,10394
6050,415,1660195527159,428
6051,445,1660195527159,553
6052,480,1660195527159,21730
6053,515,1660195527159,4527
6054,555,1660195527159,656
6055,590,1660195527159,415
6056,630,1660195527159,428
6057,680,1660195527159,538
6060,415,1660195526140,428
6061,445,1660195526140,553
6062,480,1660195526140,21795
6063,515,1660195526140,4539
6064,555,1660195526140,657
6065,590,1660195526140,416
6066,630,1660195526140,429
6067,680,1660195526140,538
6070,415,1660195525032,429
6071,445,1660195525032,551
6072,480,1660195525032,21759
6073,515,1660195525032,4526
6074,555,1660195525032,658
6075,590,1660195525032,417
6076,630,1660195525032,431
6077,680,1660195525032,540
6080,415,1660195523914,429
6081,445,1660195523914,551
6082,480,1660195523914,21778
6083,515,1660195523914,4545
6084,555,1660195523914,658
6085,590,1660195523914,417
6086,630,1660195523914,432
6087,680,1660195523914,540
6090,415,1660195521986,427
6091,445,1660195521986,547
6092,480,1660195521986,21722
6093,515,1660195521986,4537
6094,555,1660195521986,656
6095,590,1660195521986,415
6096,630,1660195521986,430
6097,680,1660195521986,539
6100,415,1660195521368,427
6101,445,1660195521368,544
6102,480,1660195521368,21716
6103,515,1660195521368,4546
6104,555,1660195521368,656
6105,590,1660195521368,415
6106,630,1660195521368,431
6107,680,1660195521368,539
6110,415,1660195520752,427
6111,445,1660195520752,519
6112,480,1660195520752,21755
6113,515,1660195520752,4674
6114,555,1660195520752,654
6115,590,1660195520752,413
6116,630,1660195520752,433
6117,680,1660195520752,540
6120,415,1660195520556,424
6121,445,1660195520556,492
6122,480,1660195520556,21329
6123,515,1660195520556,4782
6124,555,1660195520556,654
6125,590,1660195520556,406
6126,630,1660195520556,456
6127,680,1660195520556,555
6130,415,1660195520552,426
6131,445,1660195520552,499
6132,480,1660195520552,21469
6133,515,1660195520552,4776
6134,555,1660195520552,653
6135,590,1660195520552,403
6136,630,1660195520552,456
6137,680,1660195520552,555
6140,415,1660195518902,428
6141,445,1660195518902,504
6142,480,1660195518902,21550
6143,515,1660195518902,4767
6144,555,1660195518902,650
6145,590,1660195518902,403
6146,630,1660195518902,455
6147,680,1660195518902,553
6150,515,1660195518285,4786
6151,415,1660195518285,426
6152,445,1660195518285,498
6153,480,1660195518285,21475
6154,555,1660195518285,651
6155,590,1660195518285,404
6156,630,1660195518285,455
6157,680,1660195518285,553
6160,415,1660195517667,432
6161,445,1660195517667,510
6162,480,1660195517667,21719
6163,515,1660195517667,4804
6164,555,1660195517667,654
6165,590,1660195517667,402
6166,630,1660195517667,460
6167,680,1660195517667,556
6170,415,1660195517051,426
6171,445,1660195517051,495
6172,480,1660195517051,21443
6173,515,1660195517051,4790
6174,555,1660195517051,658
6175,590,1660195517051,412
6176,630,1660195517051,454
6177,680,1660195517051,557
6180,415,1660195516435,360
6181,445,1660195516435,368
6182,480,1660195516435,14213
6183,515,1660195516435,4650
6184,555,1660195516435,653
6185,590,1660195516435,401
6186,630,1660195516435,458
6187,680,1660195516435,556
6190,415,1660195515818,331
6191,445,1660195515818,463
6192,480,1660195515818,21869
6193,515,1660195515818,4954
6194,555,1660195515818,611
6195,590,1660195515818,376
6196,630,1660195515818,443
6197,680,1660195515818,516
6200,415,1660195515201,450
6201,445,1660195515201,1193
6202,480,1660195515201,25335
6203,515,1660195515201,6403
6204,555,1660195515201,791
6205,590,1660195515201,391
6206,630,1660195515201,455
6207,680,1660195515201,568
6210,415,1660195514583,490
6211,445,1660195514583,1540
6212,480,1660195514583,25990
6213,515,1660195514583,6161
6214,555,1660195514583,837
6215,590,1660195514583,550
6216,630,1660195514583,461
6217,680,1660195514583,637
6220,415,1660195513965,368
6221,445,1660195513965,1113
6222,480,1660195513965,20462
6223,515,1660195513965,4571
6224,555,1660195513965,912
6225,590,1660195513965,521
6226,630,1660195513965,630
6227,680,1660195513965,634
6230,415,1660195513348,332
6231,445,1660195513348,712
6232,480,1660195513348,18959
6233,515,1660195513348,5171
6234,555,1660195513348,683
6235,590,1660195513348,416
6236,630,1660195513348,523
6237,680,1660195513348,492
6240,415,1660195512732,143
6241,445,1660195512732,132
6242,480,1660195512732,9140
6243,515,1660195512732,2851
6244,555,1660195512732,657
6245,590,1660195512732,319
6246,630,1660195512732,400
6247,680,1660195512732,379
6250,415,1660195512116,117
6251,445,1660195512116,50
6252,480,1660195512116,2857
6253,515,1660195512116,2186
6254,555,1660195512116,385
6255,590,1660195512116,175
6256,630,1660195512116,222
6257,680,1660195512116,222
6260,415,1660195511499,100
6261,445,1660195511499,92
6262,480,1660195511499,3349
6263,515,1660195511499,1876
6264,555,1660195511499,260
6265,590,1660195511499,135
6266,630,1660195511499,165
6267,680,1660195511499,142
6270,415,1660195510885,58
6271,445,1660195510885,125
6272,480,1660195510885,4053
6273,515,1660195510885,1144
6274,555,1660195510885,230
6275,590,1660195510885,65535
6276,630,1660195510885,65535
6277,680,1660195510885,65535
6280,415,1660195510325,67
6281,445,1660195510325,33
6282,480,1660195510325,2374
6283,515,1660195510325,1045
6284,555,1660195510325,133
6285,590,1660195510325,94
6286,630,1660195510325,109
6287,680,1660195510325,74
6290,415,1660195510300,0
6291,445,1660195510300,2
6292,480,1660195510300,5
6293,515,1660195510300,11
6294,555,1660195510300,45
6295,590,1660195510300,39
6296,630,1660195510300,35
6297,680,1660195510300,14
6300,415,1660195508896,0
6301,445,1660195508896,1
6302,480,1660195508896,5
6303,515,1660195508896,8
6304,555,1660195508896,42
6305,590,1660195508896,33
6306,630,1660195508896,26
6307,680,1660195508896,12
6310,415,1660195507202,0
6311,445,1660195507202,1
6312,480,1660195507202,4
6313,515,1660195507202,7
6314,555,1660195507202,33
6315,590,1660195507202,25
6316,630,1660195507202,23
6317,680,1660195507202,12
6320,415,1660195506586,0
6321,445,1660195506586,0
6322,480,1660195506586,4
6323,515,1660195506586,5
6324,555,1660195506586,19
6325,590,1660195506586,14
6326,630,1660195506586,20
6327,680,1660195506586,10
6330,415,1660195505971,0
6331,445,1660195505971,2
6332,480,1660195505971,5
6333,515,1660195505971,7
6334,555,1660195505971,16
6335,590,1660195505971,13
6336,630,1660195505971,21
6337,680,1660195505971,10
6340,415,1660195505355,0
6341,445,1660195505355,2
6342,480,1660195505355,4
6343,515,1660195505355,7
6344,555,1660195505355,15
6345,590,1660195505355,14
6346,630,1660195505355,22
6347,680,1660195505355,11
6350,415,1660195504737,0
6351,445,1660195504737,1
6352,480,1660195504737,4
6353,515,1660195504737,6
6354,555,1660195504737,16
6355,590,1660195504737,14
6356,630,1660195504737,22
6357,680,1660195504737,11
6360,415,1660195504121,0
6361,445,1660195504121,1
6362,480,1660195504121,2
6363,515,1660195504121,5
6364,555,1660195504121,11
6365,590,1660195504121,11
6366,630,1660195504121,18
6367,680,1660195504121,7
6370,415,1660195503503,0
6371,445,1660195503503,1
6372,480,1660195503503,3
6373,515,1660195503503,5
6374,555,1660195503503,11
6375,590,1660195503503,12
6376,630,1660195503503,20
6377,680,1660195503503,7
6380,415,1660195502891,0
6381,445,1660195502891,0
6382,480,1660195502891,1
6383,515,1660195502891,3
6384,555,1660195502891,10
6385,590,1660195502891,11
6386,630,1660195502891,17
6387,680,1660195502891,6
6390,415,1660195502272,0
6391,445,1660195502272,0
6392,480,1660195502272,2
6393,515,1660195502272,4
6394,555,1660195502272,2
6395,590,1660195502272,4
6396,630,1660195502272,10
6397,680,1660195502272,1
6400,415,1660195501656,0
6401,445,1660195501656,0
6402,480,1660195501656,0
6403,515,1660195501656,1
6404,555,1660195501656,2
6405,590,1660195501656,3
6406,630,1660195501656,6
6407,680,1660195501656,0
6410,415,1660195501039,0
6411,445,1660195501039,0
6412,480,1660195501039,0
6413,515,1660195501039,0
6414,555,1660195501039,1
6415,590,1660195501039,3
6416,630,1660195501039,4
6417,680,1660195501039,0
6420,415,1660195500423,0
6421,445,1660195500423,0
6422,480,1660195500423,0
6423,515,1660195500423,0
6424,555,1660195500423,2
6425,590,1660195500423,4
6426,630,1660195500423,4
6427,680,1660195500423,1
